n_spines,trial,WT_soma,WT_dend,SAAeq_soma,SAAeq_dend,SAAred_soma,SAAred_dend
41,4,2.5474533805874984,49.448501525060976,2.654498143147407,49.845229756529505,2.519633877747083,46.166155643950994
41,5,3.3207167277833705,47.59830215554847,3.4534990309993177,47.76361384626133,3.1235441058327496,44.46857633915011
41,6,3.474714165353028,43.95647412855682,3.6127415623409576,44.28483438015333,3.421343216372584,40.629145994994005
41,7,2.5467616355116434,48.01753056125401,2.6539108171062367,48.56486315642504,2.45624232109175,44.14954667994817
41,8,2.603662476955236,48.16294790617998,2.7133481318179946,48.70641788454353,2.4221283361900277,44.67678241895597
41,9,2.952641194075383,49.22276733576873,3.0737818348941843,49.65173089296884,2.6198602247702354,45.36392158223272
41,10,3.814272214533567,46.13592942906947,3.961445011791106,46.59182442846068,3.5783615678176943,40.56376106983836
43,1,3.1670165698015467,47.88777651697366,3.294264948454348,48.49374067628804,3.048061434534091,46.26466483473635
43,2,2.826200039771365,46.62161333317364,2.943844273054026,46.9041592040973,2.3572608680573666,43.16726013149868
43,3,2.8320618342446267,49.07975996545743,2.948164040136774,49.49812435782668,2.212492780957845,46.45659963313726
43,4,3.0402067251073888,47.47950761185348,3.164509076935012,47.93694487174825,2.9702305100885837,43.62845289644748
43,5,3.506503754168989,46.01077570697453,3.6450404774131187,46.349187490878556,2.953149541809111,43.60858951627266
43,6,2.8159990176693412,46.84616795501782,2.9335521734719947,47.34112333216174,2.8441299260787503,42.756169994995744
43,7,2.788614115137932,48.96722454037531,2.90460311976625,49.372019412759926,2.3642598401207238,44.346121792619
43,8,3.602123521876109,45.60826787403856,3.744684198734582,46.051575500727466,3.1511346400526534,44.24378742266558
43,9,2.9738891921713133,48.67900150500951,3.0961098837794623,49.2073663896862,2.780947892543935,45.5612416919897
43,10,2.9872744472985033,47.78855295523982,3.108397005873549,48.31636680056478,2.767185873097631,45.34864010002467
